category,state,name,phone,address,city,state.1,postal_code,website,rating,reviews,sent,emailss,email,socials,ceo_name,description,avatar_url,performance_score,crawl_status,country,group
Car Stereo Systems,Los Angeles CA,RadioShack,(323) 254-9592,5804 N Figueroa St,"Los Angeles, CA 90042",CA,90042.0,http://radioshack1184927.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Chicago IL,Prestige Auto Service Inc,(773) 481-0949,4301 N Central Ave,"Chicago, IL 60634",IL,60634.0,http://www.prestigeautoserviceinc.net,,34 Years,no,,,,,,,0,error,USA,Auto Services
Towing,San Antonio TX,Danny Alanis Auto Towing,(210) 533-2545,,,,,http://dannyalanisautotowing.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Memphis TN,Clover Leaf Car Wash,(901) 682-6434,714 N White Station Rd,"Memphis, TN 38122",TN,38122.0,http://yellowpages.com/memphis-tn/mip/car-wash-usa-express-22054343,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Chicago IL,Jimmy Pratt Auto Shop,(773) 285-2894,4562 S Wabash Ave,"Chicago, IL 60653",IL,60653.0,http://jimmyprattautoshop.localsearch.com,,(3),no,,,,,,,50,success,USA,Auto Services
Auto Repair,Chicago IL,South Loop Auto Service Inc,(312) 225-1535,60 E 23rd St,"Chicago, IL 60616",IL,60616.0,https://www.southloopautoinc.com/contact-us,,53 Years,no,,"outhloopautoserviceinc@gmail.com, southloopautoserviceinc@gmail.com",https://www.instagram.com/south_loop_auto/,,South Loop Marketing is locally owned & operated in Cook County. We offer Auto Body & Cosmetic Vehicle Repair.,https://websites-user-assets.cdn.spoton.com/static/favicons/2O5RJY5SF6vmFrK3VKJC_favi-south-loop-mkt.png,85,success,USA,Auto Services
Tire Shops,New York NY,Britos Tire Service Corp,(718) 271-2170,5321 103rd St,"Corona, NY 11368",NY,11368.0,http://britostireservicecorp.localsearch.com,,7 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Cincinnati OH,"Smyth Automotive, Inc.",(513) 366-4600,1899 Ross Ave,"Cincinnati, OH 45212",OH,45212.0,http://smythautomotive.com,,69 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Memphis TN,Colley Restoration,(901) 384-0217,5075 Pleasant View Rd,"Memphis, TN 38134",TN,38134.0,http://colleyrestoration.localsearch.com,,31 Years,no,,,,,,,50,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Los Angeles Automobile Windshield Repair,(424) 389-2627,2217 E 1st St,"Los Angeles, CA 90033",CA,90033.0,http://yellowpages.com/los-angeles-ca/mip/omars-auto-repair-5781501,,,no,,,,,,,65,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Maxim & Maxim,(213) 628-3317,425 S Broadway,"Los Angeles, CA 90013",CA,90013.0,http://maximmaxim.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,New York NY,Prospect Terrace,(718) 369-8919,1638 8th Ave,"Brooklyn, NY 11215",NY,11215.0,http://terracebooks.com,,,no,,,,,Brooklyn's oldest operating bookstore. Serving Park Slope since 1971. ,http://terracebooks.com/favicon_404,60,success,USA,Auto Services
Tire Repair,Austin TX,Duett's Tire Service,(512) 272-4072,106 W Parsons St,"Manor, TX 78653",TX,78653.0,https://www.duettstire.com,,48 Years,no,,,,,,,75,success,USA,Auto Services
Roadside Assistance,Dallas TX,Jim Miller Road Emergency,(469) 322-3226,5555 N Jim Miller Rd,"Dallas, TX 75228",TX,75228.0,http://jimmillerroademergency.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Chicago IL,A Trendz Auto & Truck Accessory Shoppe,(844) 374-0796,6333 N Northwest Hwy,"Chicago, IL 60631",IL,60631.0,https://www.atrendz.com,,42 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto Parts,Cincinnati OH,AutoZone Auto Parts,(513) 347-7740,5030 Delhi Rd,"Cincinnati, OH 45238",OH,45238.0,https://www.autozone.com/locations/oh/cincinnati/5030-delhi-pike.html,,47 Years,no,,,,,px-captcha,,85,success,USA,Auto Services
Auto Parts,Cincinnati OH,Big Papa's Car Audio,(513) 561-5300,6705 Montgomery Rd,"Cincinnati, OH 45236",OH,45236.0,http://www.bigpapascaraudio.com,,30 Years,no,,"your@email.com, bigpapascaraudioetc@gmail.com","https://www.facebook.com/pages/category/Automotive-Customization-Shop/Big-Papas-Car-Audio-124931580854332/, https://www.instagram.com/bigpapascaraudio/",,"Stop by Big Papa's Car Audio today for a free estimate on a sound system, tint or wheels for your vehicle. Drop by 6705 Montgomery Road, or call (513) 561-5300.",https://irp.cdn-website.com/ec36214e/site_favicon_16_1662591299590.ico,65,success,USA,Auto Services
Roadside Assistance,Dallas TX,Aaa,(469) 206-6449,10031 Monroe Dr Ste 101,"Dallas, TX 75229",TX,75229.0,http://aaa575712982.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,New York NY,Purvis Holdings,(718) 752-1460,4441 Purves St,"Long Island City, NY 11101",NY,11101.0,http://purvisholdings.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,San Antonio TX,Eagle 1 Towing & Hauling,(210) 648-2220,,,,,http://eagle1towinghauling.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Tire Shops,New York NY,First Class Tire Shop,(718) 672-3070,10115 Astoria Blvd,"East Elmhurst, NY 11369",NY,11369.0,http://firstclasstireshopny.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Chicago IL,Frank's Illinois Auto Repair,(773) 589-2566,7347 W Irving Park Rd,"Chicago, IL 60634",IL,60634.0,http://napaautocare.com,,67 Years,no,,,,,,,65,success,USA,Auto Services
Tire Shops,New York NY,Dragon Tirez Inc,(347) 825-5850,92 Kings Hwy,"Brooklyn, NY 11214",NY,11214.0,http://dragontirezinc.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Roadside Assistance,Dallas TX,TSANG MOBILE AUTO REPAIR,(469) 340-7011,11130 Valleydale Dr,"dallas, TX 75230",TX,75230.0,http://tsangmobileautorepair.localsearch.com,,27 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Cincinnati OH,Koi,(513) 357-2450,2701 Spring Grove Ave,"Cincinnati, OH 45225",OH,45225.0,http://www.koiautoparts.com,,,no,,,"https://www.facebook.com/KOIAutoParts, https://www.linkedin.com/company/koi-auto-parts, https://twitter.com/KOIAutoParts",,KOI Auto Parts. Providing world class customer service and reliable auto parts and accessories for over 65 years! Find a store near you and check out our current sales. ,http://www.koiautoparts.com/koi.ico,65,success,USA,Auto Services
Tire Shops,New York NY,Speedy Tire Shop Corp,(718) 676-4977,2113 Utica Ave,"Brooklyn, NY 11234",NY,11234.0,http://speedytireshopcorp.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Cincinnati OH,Tri State Truck Repair And Tire Shop,(513) 816-8157,1210 Hill Smith Dr,"Cincinnati, OH 45215",OH,45215.0,,,9 Years,no,,,,,,,0,error,USA,Auto Services
Tire Repair,Austin TX,Leal's Road Service and Tire Repair,(512) 278-8770,11019 Us Highway 290 E,"Manor, TX 78653",TX,78653.0,http://lealsroadserviceandtirerepair.localsearch.com,,34 Years,no,,,,,,,60,success,USA,Auto Services
Tire Repair,Austin TX,Dealers Tires,(512) 278-1428,106 Parsons St,"Manor, TX 78653",TX,78653.0,http://yellowpages.com/manor-tx/mip/duetts-tire-service-461713444,,38 Years,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Cincinnati OH,AutoZone Auto Parts,(513) 657-6587,10260 Colerain Ave,"Cincinnati, OH 45251",OH,45251.0,https://www.autozone.com/locations/oh/cincinnati/10260-colerain-ave.html,,47 Years,no,,,,,px-captcha,,85,success,USA,Auto Services
Towing,San Antonio TX,Pena's Wrecker Service,(210) 734-3660,,,,,http://penaswreckerservice461770643.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,New York NY,Dnk,(347) 987-3550,616 Scholes St,"Brooklyn, NY 11237",NY,11237.0,http://dnk504982194.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Radiator Repair,Los Angeles CA,K & J Auto Center,(213) 749-4143,1918 S San Pedro St,"Los Angeles, CA 90011",CA,90011.0,http://yellowpages.com/los-angeles-ca/mip/south-central-auto-repair-corp-1648769,,20 Years,no,,,,,,,65,success,USA,Auto Services
Tire Repair,Austin TX,Open Road Automotive & Tire,(512) 494-6601,1802 S Mays St,"Round Rock, TX 78664",TX,78664.0,http://www.texasopenroadautomotive.com,,(2),no,,,,,,,0,error,USA,Auto Services
Tire Shops,New York NY,Central Tire Co Inc,(718) 633-6300,2001 Coney Island Ave,"Brooklyn, NY 11223",NY,11223.0,http://yellowpages.com/brooklyn-ny/mip/hilna-tires-482424546,,,no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,Jacksonville FL,B & R Transmission & Auto Repair,(904) 525-1598,69 College Dr,"Orange Park, FL 32065",FL,32065.0,http://ajautorepair.com,,(1),no,,,,,,,50,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Flores Salvador,(213) 746-9029,638 E Washington Blvd,"Los Angeles, CA 90015",CA,90015.0,http://floressalvador.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Chicago IL,Logan Square Auto Repair,(773) 269-3029,2442 N Milwaukee Ave,"Chicago, IL 60647",IL,60647.0,https://www.logansquareautorepair.com,,(2),no,,,,,,,0,timeout,USA,Auto Services
Auto Parts,Cincinnati OH,KOI Auto Parts Corporate HQ & Warehouse,(513) 357-2400,2701 Spring Grove Ave,"Cincinnati, OH 45225",OH,45225.0,http://www.koiautoparts.com,,80 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Chicago IL,Hollywood Auto Parts & Service,(773) 839-9707,5656 N Western Ave,"Chicago, IL 60659",IL,60659.0,https://www.hollywoodservicesinc.com,,52 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto AC Repair,Chicago IL,McGrath City Honda,(773) 889-3030,6720 W Grand Ave,"Chicago, IL 60707",IL,60707.0,http://www.mcgrathcityhonda.com,,(6),no,,,,,,,65,success,USA,Auto Services
Auto Repair,Memphis TN,Hans Automotive,(901) 249-5822,3358 Austin Peay Hwy,"Memphis, TN 38128",TN,38128.0,http://hansautomotivetn.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,New York NY,Exhaust Multi Service,(347) 787-4843,106 Kingston Ave,"Brooklyn, NY 11213",NY,11213.0,http://yellowpages.com/brooklyn-ny/mip/exhaust-multi-service-483334346,,,no,,,,,,,65,success,USA,Auto Services
Car Stereo Systems,Los Angeles CA,DJ GarJoel,(323) 590-6750,1628 s berendo st,"los angeles, CA 90006",CA,90006.0,http://djgarjoel.localsearch.com,,20 Years,no,,,,,,,60,success,USA,Auto Services
Tire Repair,San Jose CA,Bo's Imports,(510) 784-0158,28184 Industrial Blvd,"Hayward, CA 94545",CA,94545.0,https://bosimports.com,,(4),no,,,,,,,0,timeout,USA,Auto Services
Roadside Assistance,Dallas TX,DALLAS TOWING & 24 HR ROADSIDE ASSISTANCE,(214) 644-0144,,,,,http://www.dallastowing.net,,,no,,,"https://www.linkedin.com/, https://twitter.com/, https://www.facebook.com/",,"Need an Emergency Dallas Towing? | Call (214) 644-0058 | Long and short distance towing. Tire change. Gas delivery. Car Locksout. Car Jump Start or replace battery. flat tire. Covering throughout Dallas, and the local areas.",https://www.dallastowing.net/static/towingtxred/favicon.png,75,success,USA,Auto Services
Tire Shops,New York NY,Mystic Construction Corp,(973) 344-5657,35 Bruen St,"Newark, NJ 07105",NJ,7105.0,http://yellowpages.com/newark-nj/mip/autobahn-auto-repair-544293314,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Cincinnati OH,AutoZone Auto Parts,(513) 474-6650,8500 Beechmont Ave,"Cincinnati, OH 45255",OH,45255.0,https://www.autozone.com/locations/oh/cincinnati/8500-beechmont.html,,47 Years,no,,,,,px-captcha,,70,success,USA,Auto Services
Auto Parts,Cincinnati OH,Michel Tires Plus,(513) 752-7668,765 Ohio Pike,"Cincinnati, OH 45245",OH,45245.0,http://www.tiresplus.com/appointment/schedule-appointment.htm?&lw_cmp=IYP_YPC_TP_MLP_LOC-227564,,50 Years,no,,,,,,,65,success,USA,Auto Services
Roadside Assistance,Dallas TX,AA DALLAS TOWING FLAT FIX,(214) 644-0147,,,,,http://www.dallastowing.net,,,no,,,"https://www.linkedin.com/, https://twitter.com/, https://www.facebook.com/",,"Need an Emergency Dallas Towing? | Call (214) 644-0058 | Long and short distance towing. Tire change. Gas delivery. Car Locksout. Car Jump Start or replace battery. flat tire. Covering throughout Dallas, and the local areas.",https://www.dallastowing.net/static/towingtxred/favicon.png,75,success,USA,Auto Services
Remanufactured Engines,Fort Lauderdale FL,Maurice Auto Repair,(954) 360-7979,5137 N Dixie Hwy,"Deerfield Beach, FL 33064",FL,33064.0,http://maurice-auto-repair-fl.hub.biz,,20 Years,no,,,"http://www.twitter.com/hubbiz, https://twitter.com/share, http://www.facebook.com/hubbiz",,"View Maurice Auto Repair in Pompano Beach. View Phone, Address, Reviews, Complaints, Compliments and Similar Businesses to Maurice Auto Repair",https://hubbiz.net/images/favicon.ico,65,success,USA,Auto Services
Automotive Machine Shops,Birmingham AL,Dayjon Inc,(205) 481-4303,1050 Powder Plant Rd,"Bessemer, AL 35022",AL,35022.0,http://dayjoninc.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Tire Shops,New York NY,National Tire & Battery,(718) 476-7224,9020 Queens Blvd,"Elmhurst, NY 11373",NY,11373.0,http://www.ntb.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Parts,Cincinnati OH,AutoZone Auto Parts,(513) 718-5279,4436 Glen Este Withamsville Rd,"Cincinnati, OH 45245",OH,45245.0,https://www.autozone.com/locations/oh/cincinnati/4436-glen-este-withamsville-rd.html,,47 Years,no,,,,,px-captcha,,85,success,USA,Auto Services
Auto Repair,Memphis TN,Jim Keras Automotive,(901) 682-4595,2471 Covington Pike,"Memphis, TN 38128",TN,38128.0,http://jimkerasautomotive.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Winsome Automotive,(714) 587-1923,1505 S Santa Fe Ave,"Los Angeles, CA 90021",CA,90021.0,https://winsomeautomotive.com,,,no,,,,,,,0,error,USA,Auto Services
Auto Parts,Cincinnati OH,Hyundai Parts - Jeff Wyler Superior Hyundai,(513) 268-2065,238 W Mitchell Ave Unit C,"Cincinnati, OH 45232",OH,45232.0,https://www.jeffwylersuperiorhyundai.com/parts/index.htm?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=website,,53 Years,no,,"superiorhyundaileads@wylerinternet.com, accessibility@hmausa.com",,,Order Hyundai car parts in Cincinnati OH by completing Jeff Wyler Superior Hyundai's online parts order form. Our professionals will get the auto parts you need.,https://pictures.dealer.com/j/jeffwylerhyundaiofbeavercreek/1234/920ae87eb05a47868f324213704fbd3b.png,70,success,USA,Auto Services
Auto Repair,Memphis TN,Scoko,(901) 454-3435,1836 Vanderhorn Dr,"Memphis, TN 38134",TN,38134.0,http://yellowpages.com/memphis-tn/mip/c-f-brake-and-auto-repair-13238389,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Chicago IL,R S Repair,(773) 283-2181,4515 N Elston Ave,"Chicago, IL 60630",IL,60630.0,http://rsrepairil.localsearch.com,,(1),no,,,,,,,60,success,USA,Auto Services
Towing,San Antonio TX,Bexar Towing,(210) 645-9060,,,,,http://bexartowing.net,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Cincinnati OH,Auto Glass Shop,(513) 370-2522,407 Vine St,"Cincinnati, OH 45202",OH,45202.0,http://www.autoglass-shop.com,,27 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto AC Repair,Los Angeles CA,Art's 76,(323) 469-7676,5890 Hollywood Blvd,"Los Angeles, CA 90028",CA,90028.0,http://www.76.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Chicago IL,New Spark Auto Repair Tires Mufflers & Brakes Inc,(773) 778-2991,2634 W 59th St,"Chicago, IL 60629",IL,60629.0,http://newsparkauto.com/location,,,no,,,,,,,0,error,USA,Auto Services
Remanufactured Engines,Fort Lauderdale FL,Fast Car Auto Repair,(954) 366-4641,4862 N Powerline Rd,"Pompano Beach, FL 33073",FL,33073.0,http://fastcarautorepair.localsearch.com,,17 Years,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Memphis TN,Parker Automotive,(901) 207-3917,2276 Podesta Cv,"Memphis, TN 38134",TN,38134.0,http://parkerautomotive.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,San Antonio TX,10-4 Tow Of San Antonio,(210) 951-1160,,,,,https://www.ten4tow.com/san-antonio,,,no,,,"https://twitter.com/ten4tow?lang=en, https://www.facebook.com/10-4-Tow-227652871253897/",,10-4 Tow of San Antonio offers professional and competitively-priced towing and roadside assistance services. Available 24/7 for your call!,https://www.ten4tow.com/wp-content/uploads/2022/06/cropped-10-4-Tow-logo-jpg.jpg,75,success,USA,Auto Services
Roadside Assistance,Dallas TX,Jandl Mobile Services,(469) 718-1938,,,,,http://jandlmobileservices.localsearch.com,,33 Years,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Cincinnati OH,AutoZone Auto Parts,(513) 583-5670,12095 Montgomery Rd,"Cincinnati, OH 45249",OH,45249.0,https://www.autozone.com/locations/oh/cincinnati/12095-montgomery-rd.html,,47 Years,no,,,,,px-captcha,,85,success,USA,Auto Services
Roadside Assistance,Dallas TX,ASAP Mobile Diesel Truck Service & Repair,(800) 823-5002,,,,,http://asapmobiledieseltruckservicerepair.localsearch.com,,21 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Cincinnati OH,Hook It up car customs,(513) 386-9900,3346 River Rd,"Cincinnati, OH 45204",OH,45204.0,https://www.bassheadz513.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Chicago IL,Sun Auto Service,(872) 270-8117,3201 N Damen Ave,"Chicago, IL 60618",IL,60618.0,http://sunautoserviceinc.com,,41 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Chicago IL,A Auto Repair,(773) 736-0330,5358 W Gale St,"Chicago, IL 60630",IL,60630.0,http://aautorepair16211854.localsearch.com,,36 Years,no,,,,,,,50,success,USA,Auto Services
Auto AC Repair,Chicago IL,Toyota of Lincoln Park,(312) 300-0923,1561 N Fremont St,"Chicago, IL 60642",IL,60642.0,https://www.toyotaoflincolnpark.com,,(6),no,,,,,,,70,success,USA,Auto Services
Towing,San Antonio TX,210 Discount Towing,(210) 432-7777,,,,,http://210discounttowing.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,New York NY,Universal Automobile Supply,(718) 937-2500,4725 34th St,"Long Island City, NY 11101",NY,11101.0,http://universalautomobilesupply.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Chicago IL,Jersey Automotive Inc,(773) 588-2855,5639 N Jersey Ave,"Chicago, IL 60659",IL,60659.0,https://www.jerseyautochicago.com,,48 Years,no,,,,,,,0,timeout,USA,Auto Services
Tire Repair,San Jose CA,Newark Tire & Auto Service,(510) 795-7225,6110 Jarvis Ave,"Newark, CA 94560",CA,94560.0,https://newarktirepros.com/appointments,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Parts,New York NY,Strauss Discount Auto,(201) 866-2686,2401 Kennedy Blvd,"North Bergen, NJ 07047",NJ,7047.0,http://straussdiscountauto462352108.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Automotive Machine Shops,San Jose CA,B2 Machining,(510) 668-1360,41924 Christy St,"Fremont, CA 94538",CA,94538.0,http://b2machining.com,,(1),no,,"sales@b2machining.com, Sales@B2Machining.com",,,,http://nebula.wsimg.com/58db2ffe41a68762bec99061033805e1?AccessKeyId=47D28FDEA78613C46E66&disposition=0&alloworigin=1,70,success,USA,Auto Services
Tire Shops,New York NY,Intrack Tires,(718) 441-3203,10110 Jamaica Ave,"Richmond Hill, NY 11418",NY,11418.0,http://intracktires.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,San Antonio TX,City Wide Roadside,(210) 471-9005,,,,,http://citywideroadsidetx.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Certify Transmission,(213) 484-0883,716 N Alvarado St Ste C,"Los Angeles, CA 90026",CA,90026.0,http://certifytransmission.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Auto Care Service Center,(213) 748-0663,1541 S Central Ave,"Los Angeles, CA 90021",CA,90021.0,http://autocareservicecenterca.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Roadside Assistance,Dallas TX,A1 DALLAS TOWING CAR LOCKOUT,(214) 644-0145,,,,,http://www.dallastowing.net,,,no,,,"https://www.linkedin.com/, https://twitter.com/, https://www.facebook.com/",,"Need an Emergency Dallas Towing? | Call (214) 644-0058 | Long and short distance towing. Tire change. Gas delivery. Car Locksout. Car Jump Start or replace battery. flat tire. Covering throughout Dallas, and the local areas.",https://www.dallastowing.net/static/towingtxred/favicon.png,80,success,USA,Auto Services
