category,city,company,phone,street,locality,state,zip,website,rating,reviews,sent,email
Auto Parts,New York NY,AutoZone Auto Parts,(718) 789-9744,975 Atlantic Ave,"Brooklyn, NY 11238",NY,11238,https://www.autozone.com/locations/ny/brooklyn/975-atlantic-ave-983.html,,47 Years,no,
Auto Parts,New York NY,AutoZone Auto Parts,(718) 965-1363,600 Hamilton Ave,"Brooklyn, NY 11232",NY,11232,https://www.autozone.com/locations/ny/brooklyn/600-hamilton-ave.html,,47 Years,no,
Auto Parts,New York NY,Prospect Auto Glass,(718) 499-9080,773 3rd Ave,"Brooklyn, NY 11232",NY,11232,https://www.prospectautoglass.com,,,no,
Auto Parts,New York NY,AutoZone Auto Parts,(718) 735-1138,1798 Atlantic Ave,"Brooklyn, NY 11213",NY,11213,https://www.autozone.com/locations/ny/brooklyn/1798-atlantic-ave.html,,47 Years,no,
Auto Parts,New York NY,Napa Auto Parts - National Auto Parts,(718) 726-4100,3534 11th St,"Astoria, NY 11106",NY,11106,http://www.napaonline.com,,,no,
Auto Parts,New York NY,Advance Auto Parts,(718) 368-3252,1285 Bedford Ave,"Brooklyn, NY 11216",NY,11216,http://ny.brooklyn.stores.advanceautoparts.com/auto_parts_brooklyn_ny_7597.html,,,no,
Auto Parts,New York NY,Anton Junicic Ent. Inc.,(718) 768-8884,776 3rd Ave,"Brooklyn, NY 11232",NY,11232,http://antonjunicic.com,,,no,
Auto Parts,New York NY,Pep Boys Auto Service & Tire,(718) 596-2833,354 4th Ave,"Brooklyn, NY 11215",NY,11215,https://autoplusretail.com,,,no,
Auto Parts,New York NY,"Top Notch Auto Repair, Inc.",(718) 768-6649,204 9th St,"Brooklyn, NY 11215",NY,11215,http://topnotchcars.com,,15 Years,no,
Auto Parts,New York NY,Smart Start Ignition Interlock,(201) 300-0376,777 Communipaw Ave,"Jersey City, NJ 07304",NJ,07304,https://www.smartstartinc.com/locations/ignition-interlock-newjersey-jersey-city-777-communipaw-ave-07304/?utm_source=locations-organic&utm_campaign=5139&utm_medium=dynamic,,,no,
Auto Parts,New York NY,New & Used Discount Glass Shop Ltd,(718) 453-2751,1267 Atlantic Ave,"Brooklyn, NY 11216",NY,11216,https://brooklynautoglassservice.com?showoffer=true,,,no,
Auto Parts,New York NY,Joe's Auto Parts,(718) 965-2220,797 4th Ave,"Brooklyn, NY 11232",NY,11232,https://www.napaonline.com/stores/ny/brooklyn/797-4th-ave,,,no,
Auto Parts,New York NY,Maxmos Trading,(347) 578-7444,150 35th St,"Brooklyn, NY 11232",NY,11232,,,17 Years,no,
Auto Parts,New York NY,Aloy Hybrid,(914) 279-9539,2511 41st Ave,"Long Island City, NY 11101",NY,11101,https://aloyhybrid.com,,,no,
Auto Parts,New York NY,Jimmy's Rims and Tires,(718) 965-0003,4314 3rd Ave,"Brooklyn, NY 11232",NY,11232,https://www.jimmysrimsandtires.com,,15 Years,no,
Auto Parts,New York NY,Pep Boys Auto Service & Tire,(718) 706-7830,3819 21st St,"Long Island City, NY 11101",NY,11101,https://autoplusretail.com,,,no,
Auto Parts,New York NY,Mac Tire Shop Inc.,(262) 744-3644,1183 Saint Johns Pl,"Brooklyn, NY 11213",NY,11213,,,13 Years,no,
Auto Parts,New York NY,soap auto parts,(718) 941-4745,1084 Nostrand Ave,"Brooklyn, NY 11225",NY,11225,,,29 Years,no,
Auto Parts,New York NY,Parts Authority,(718) 392-6290,5007 49th St,"Woodside, NY 11377",NY,11377,https://partsauthority.com/locations/new-york/nearby-woodside-aftermarket-automotive-parts,,54 Years,no,
Auto Parts,New York NY,Pep Boys Auto Service & Tire,(718) 651-5950,4802 Queens Blvd,"Woodside, NY 11377",NY,11377,http://pepboys.com,,,no,
Auto Parts,New York NY,ABC Meter Shop,(718) 361-8515,1012 46th Ave,"Long Island City, NY 11101",NY,11101,,,,no,
Auto Parts,New York NY,Stynkletts,(718) 282-7028,1084 Nostrand Ave,"Brooklyn, NY 11225",NY,11225,,,29 Years,no,
Auto Parts,New York NY,Bergen Street Used Parts,(718) 398-1573,762 Bergen St,"Brooklyn, NY 11238",NY,11238,,,29 Years,no,
Auto Parts,New York NY,Parts Express Inc,(718) 768-7800,1074 Grand St,"Brooklyn, NY 11211",NY,11211,,,,no,
Auto Parts,New York NY,Top Dollar Paid,(347) 750-2456,1074 Grand St,"Brooklyn, NY 11211",NY,11211,,,,no,
Auto Parts,New York NY,A A Towing of Long Island City,(718) 807-2286,1201 40th Ave,"Long Island City, NY 11101",NY,11101,http://yellowpages.com/long-island-city-ny/mip/a-a-towing-of-long-island-city-10013612,,,no,
Auto Parts,New York NY,Newark II Automotive,(718) 257-2600,1931 Flushing Ave,"Ridgewood, NY 11385",NY,11385,,,,no,
Auto Parts,New York NY,Skyway Trading Inc,(718) 361-9555,4618 53rd Ave,"Maspeth, NY 11378",NY,11378,,,,no,
Auto Parts,New York NY,323 Pine Acquisition,(201) 938-1701,323 Pine St,"Jersey City, NJ 07304",NJ,07304,,,,no,
Auto Parts,New York NY,Upstate Leasing,(845) 406-9175,791 Kent Ave,"Brooklyn, NY 11205",NY,11205,,,,no,
Auto Parts,New York NY,Deal For Wheels,(718) 797-4785,288 Hamilton Ave,"Brooklyn, NY 11231",NY,11231,http://yellowpages.com/brooklyn-ny/mip/i-e-tire-corp-519940296,,,no,
Auto Parts,New York NY,Luna Tire Shop,(718) 403-9769,144 4th Ave,"Brooklyn, NY 11217",NY,11217,http://tireshopnearme.net/shop/luna-tire-shop-brooklyn-new-york-ny,,,no,
Auto Parts,New York NY,Danken Auto Parts,(718) 797-9000,196 4th Ave Ste A,"Brooklyn, NY 11217",NY,11217,,,,no,
Auto Parts,New York NY,Southside Speed,(718) 782-4337,5 Montrose Ave,"Brooklyn, NY 11211",NY,11211,,,,no,
Auto Parts,New York NY,Allison Transmission,(718) 384-3115,75 Frost St,"Brooklyn, NY 11211",NY,11211,http://www.allisontransmission.com,,,no,
Auto Parts,New York NY,The Wheel Factory,(201) 721-5292,163 Oakland Ave,"Jersey City, NJ 07306",NJ,07306,,,,no,
Auto Parts,New York NY,Ksi Ny Parts Dept,(718) 832-2392,42 2nd Ave,"Brooklyn, NY 11215",NY,11215,,,,no,
Auto Parts,New York NY,Autonation Hyundai Columbus,(201) 763-6613,49 Bishop St,"Jersey City, NJ 07304",NJ,07304,,,,no,
Auto Parts,New York NY,Abe's International,(718) 387-2600,294 Wallabout St,"Brooklyn, NY 11206",NY,11206,,,31 Years,no,
Auto Parts,New York NY,Pmg Automotive Warehouse Inc,(718) 383-2408,1036 Manhattan Ave,"Brooklyn, NY 11222",NY,11222,http://pmgautomotivewarehouseinc.localsearch.com,,,no,
Auto Parts,New York NY,Napa Auto Parts,(718) 383-2408,201 Mcguinness Blvd,"Brooklyn, NY 11222",NY,11222,http://napaautoparts578685195.localsearch.com,,,no,
Auto Parts,New York NY,Strauss Discount Auto,(718) 383-0800,225 Mcguinness Blvd,"Brooklyn, NY 11222",NY,11222,http://straussdiscountauto12926757.localsearch.com,,11 Years,no,
Auto Parts,New York NY,Autopart International,(201) 200-0344,430 Communipaw Ave Ste 2,"Jersey City, NJ 07304",NJ,07304,http://autopartintl.com,,12 Years,no,
Auto Parts,New York NY,Lori Lopinto,(646) 421-9492,196 Ainslie St,"Brooklyn, NY 11211",NY,11211,http://lorilopinto.localsearch.com,,,no,
Auto Parts,New York NY,Prime Automotive Parts Co Inc,(201) 332-5500,451 Communipaw Ave,"Jersey City, NJ 07304",NJ,07304,http://primeautomotivepartscoinc497290417.localsearch.com,,,no,
Auto Parts,New York NY,Autopart International,(201) 369-1502,351 Summit Ave,"Jersey City, NJ 07306",NJ,07306,http://yellowpages.com/jersey-city-nj/mip/pep-boys-auto-service-tire-3088716,,,no,
Auto Parts,New York NY,Power Motors,(718) 312-8276,55 Summit Ave,"Jersey City, NJ 07304",NJ,07304,http://www.autoimport-usa.de,,,no,
Auto Parts,New York NY,Inphamiz Auto Performan,(201) 659-6131,296 Central Ave,"Jersey City, NJ 07307",NJ,07307,http://inphamizautoperforman.localsearch.com,,,no,
Auto Parts,New York NY,Fitz's Custom Auto & Furniture Upholstery,(718) 399-0914,1027 Bedford Ave,"Brooklyn, NY 11205",NY,11205,http://fitz-art.com,,,no,
Auto Parts,New York NY,Bayonne Auto Parts Inc,(201) 432-3321,122 Sip Ave,"Jersey City, NJ 07306",NJ,07306,http://bayonneautopartsinc.localsearch.com,,,no,
Auto Parts,New York NY,Saika Auto Intl LTD,(718) 783-6277,980 Atlantic Ave,"Brooklyn, NY 11238",NY,11238,http://saikaautointlltd.localsearch.com,,,no,
Auto Parts,New York NY,Adonis Done,(929) 715-4298,110 Humboldt St Apt 3C,"Brooklyn, NY 11206",NY,11206,http://adonisdone.localsearch.com,,,no,
Auto Parts,New York NY,Dnk,(718) 389-0910,261 Norman Ave,"Brooklyn, NY 11222",NY,11222,http://www.dnk.com,,40 Years,no,
Auto Parts,New York NY,"Rotunda, William",(718) 638-8299,1029 Atlantic Ave,"Brooklyn, NY 11238",NY,11238,http://rotundawilliam.localsearch.com,,,no,
Auto Parts,New York NY,Danken Auto Parts,(718) 222-0474,84 18th St,"Brooklyn, NY 11232",NY,11232,http://dankenautopartsny.localsearch.com,,31 Years,no,
Auto Parts,New York NY,Exclusive Auto Fashion Inc,(718) 638-6100,1077 Atlantic Ave,"Brooklyn, NY 11238",NY,11238,http://exclusiveautofashioninc.localsearch.com,,,no,
Auto Parts,New York NY,Hahn Automotive Warehouse Inc,(201) 309-4515,909 Montgomery St,"Jersey City, NJ 07306",NJ,07306,http://hahnauto.com,,20 Years,no,
Auto Parts,New York NY,Supreme Auto Parts,(201) 984-5730,987 W Side Ave,"Jersey City, NJ 07306",NJ,07306,http://supremeautoparts.localsearch.com,,,no,
Auto Parts,New York NY,A to Z Autoglass,(718) 499-4242,719 3rd Ave,"Brooklyn, NY 11232",NY,11232,http://atozautoglassny.localsearch.com,,,no,
Auto Parts,New York NY,Genuine Parts Company,(718) 786-8286,30 Review Ave,"Long Island City, NY 11101",NY,11101,http://genuinepartscompany504527530.localsearch.com,,,no,
Auto Parts,New York NY,Auto Parts Club Inc,(718) 381-1010,136 Morgan Ave,"Brooklyn, NY 11237",NY,11237,http://yellowpages.com/brooklyn-ny/mip/auto-parts-club-inc-2934839,,,no,
Auto Parts,New York NY,Napa Auto Parts,(718) 786-8286,3003 Review Ave,"Long Island City, NY 11101",NY,11101,http://www.napaonline.com,,11 Years,no,
Auto Parts,New York NY,Jaarah Auto Wholesale Corp,(718) 768-4523,774 3rd Ave,"Brooklyn, NY 11232",NY,11232,http://jaarahautowholesalecorp.localsearch.com,,,no,
Auto Parts,New York NY,American Taximeter & Communications Inc,(718) 937-4600,2146 44th Dr,"Long Island City, NY 11101",NY,11101,http://at-c.com,,,no,
Auto Parts,New York NY,Autonation Honda Columbus,(201) 617-1655,817 14th St,"Union City, NJ 07087",NJ,07087,http://autonationhondacolumbus.localsearch.com,,,no,
Auto Parts,New York NY,Mtj Auto Repair,(718) 804-7000,1356 Atlantic Ave,"Brooklyn, NY 11216",NY,11216,http://mtjautorepair.localsearch.com,,,no,
Auto Parts,New York NY,New Eco,(917) 909-1670,1057 Flushing Ave,"Brooklyn, NY 11237",NY,11237,http://yellowpages.com/brooklyn-ny/mip/whiteys-tire-service-12536659,,,no,
Auto Parts,New York NY,Mike's Auto Service,(201) 706-2203,850 Communipaw Ave,"Jersey City, NJ 07304",NJ,07304,https://www.mikesautonynj.com/contact-us,,20 Years,no,
Auto Parts,New York NY,Thatz Spot Inc.,(347) 218-2329,625 Nostrand Ave,"Brooklyn, NY 11216",NY,11216,http://yellowpages.com/brooklyn-ny/mip/thatz-spot-inc-460943790,,24 Years,no,
Auto Parts,New York NY,wow hand car wash,(347) 221-1653,1070 flushing ave,"brooklyn, NY 11237",NY,11237,,,,no,
Auto Parts,New York NY,Unlimited Auto,(201) 332-1946,1060 Us Highway 1 And 9,"Jersey City, NJ 07306",NJ,07306,https://www.jerseycitycaraccessories.com/contact,,,no,
Auto Parts,New York NY,Prospect Terrace,(718) 369-8919,1638 8th Ave,"Brooklyn, NY 11215",NY,11215,http://terracebooks.com,,,no,
Auto Parts,New York NY,NAPA Auto Parts,(718) 788-3563,151 30th St,"Brooklyn, NY 11232",NY,11232,http://www.napaonline.com,,,no,
Auto Parts,New York NY,Purvis Holdings,(718) 752-1460,4441 Purves St,"Long Island City, NY 11101",NY,11101,http://purvisholdings.localsearch.com,,,no,
Auto Parts,New York NY,Dnk,(347) 987-3550,616 Scholes St,"Brooklyn, NY 11237",NY,11237,http://dnk504982194.localsearch.com,,,no,
Auto Parts,New York NY,Metro Auto Glass,(718) 386-3032,4600 Metropolitan Ave,"Ridgewood, NY 11385",NY,11385,http://metroautoglass.localsearch.com,,,no,
Auto Parts,New York NY,Exhaust Multi Service,(347) 787-4843,106 Kingston Ave,"Brooklyn, NY 11213",NY,11213,http://yellowpages.com/brooklyn-ny/mip/exhaust-multi-service-483334346,,,no,
Auto Parts,New York NY,Universal Automobile Supply,(718) 937-2500,4725 34th St,"Long Island City, NY 11101",NY,11101,http://universalautomobilesupply.localsearch.com,,,no,
Auto Parts,New York NY,Strauss Discount Auto,(201) 866-2686,2401 Kennedy Blvd,"North Bergen, NJ 07047",NJ,07047,http://straussdiscountauto462352108.localsearch.com,,,no,
Auto Parts,New York NY,American Durabilt,(718) 499-3838,204 41st St,"Brooklyn, NY 11232",NY,11232,http://americandurabilt462847009.localsearch.com,,,no,
Auto Parts,New York NY,Leon D Matteis Sca,(718) 786-4792,4040 Crescent St,"Long Island City, NY 11101",NY,11101,http://yellowpages.com/long-island-city-ny/mip/venus-autoparts-497501695,,,no,
Auto Parts,New York NY,A C Tire Shop,(718) 729-9792,2303 40th Ave,"Long Island City, NY 11101",NY,11101,http://actireshop.localsearch.com,,26 Years,no,
Auto Parts,New York NY,NAPA Auto Parts,(718) 381-2890,4921 Metropolitan Ave,"Ridgewood, NY 11385",NY,11385,http://www.napaonline.com,,,no,
Auto Parts,New York NY,Unlimited Taxi Parts,(718) 290-9010,4620 2nd Ave,"Brooklyn, NY 11232",NY,11232,http://unlimitedtaxiparts.localsearch.com,,,no,
Auto Parts,New York NY,Parts Authority,(718) 748-1300,4619 2nd Ave,"Brooklyn, NY 11232",NY,11232,https://partsauthority.com/locations/new-york/nearby-second-ave-aftermarket-automotive-parts,,,no,
Auto Parts,New York NY,Metro Auto Supply Inc,(718) 609-1111,3729 9th St,"Long Island City, NY 11101",NY,11101,http://metroautosupplyinc.localsearch.com,,,no,
Auto Parts,New York NY,Parts Authority,(718) 786-3333,1306 38th Ave,"Long Island City, NY 11101",NY,11101,https://partsauthority.com/locations/new-york/nearby-queens-plaza-aftermarket-automotive-parts,,,no,
Auto Parts,New York NY,QPBC Inc,(718) 383-7093,1306 38th Ave,"Long Island City, NY 11101",NY,11101,http://qpbcinc.localsearch.com,,12 Years,no,
Auto Parts,New York NY,"World Wide Parts, Inc.",(347) 704-0562,155 48th St,"Brooklyn, NY 11232",NY,11232,http://worldwide-parts.com,,13 Years,no,
Auto Parts,New York NY,Metro Automobile Supply Incorporated,(718) 609-1111,3824 24th St,"Long Island City, NY 11101",NY,11101,http://metroautomobilesupplyincorporated.localsearch.com,,,no,
Auto Parts,New York NY,Auto Glass Services,(347) 227-3084,1078 Bushwick Ave,"Brooklyn, NY 11221",NY,11221,http://autoglassservices521892720.localsearch.com,,,no,
Auto Parts,New York NY,Fuel Line Corp,(718) 756-4456,505 Rogers Ave,"Brooklyn, NY 11225",NY,11225,http://fuellinecorp.localsearch.com,,,no,
Auto Parts,New York NY,Ruta Automobile Supplies Incorporated,(718) 729-4955,3534 11th St,"Astoria, NY 11106",NY,11106,http://rutaautomobilesuppliesincorporated.localsearch.com,,,no,
Auto Parts,New York NY,E & Y Distributors Inc,(718) 677-7373,3501 Vernon Blvd,"Astoria, NY 11106",NY,11106,https://eydistributors.com,,29 Years,no,
Auto Parts,New York NY,Cargo Industries Inc,(718) 472-1443,5007 49th St,"Woodside, NY 11377",NY,11377,http://cargoindustriesinc.localsearch.com,,,no,
Auto Parts,New York NY,Autotron Systems Inc,(718) 482-7570,3626 37th St,"Long Island City, NY 11101",NY,11101,http://autotronsystemsinc.localsearch.com,,38 Years,no,
Auto Parts,New York NY,Maas,(305) 244-1330,3601 36th Ave,"Astoria, NY 11106",NY,11106,https://mandragoras.org,,,no,
Auto Parts,New York NY,Alpha Enigma 1,(989) 878-5454,,,,,https://website-url.com,,2 Years,no,
Auto Parts,New York NY,Free Gift Cards,(917) 310-3731,,,,,http://freegiftcardsny.localsearch.com,,,no,
Auto Parts,New York NY,Star Towing NYC,(347) 817-6777,,,,,https://www.nyctowing24.com/contact.html,,,no,
Auto Parts,New York NY,Advance Auto Parts,(201) 866-8015,2401 Kennedy Blvd Ste 3,"North Bergen, NJ 07047",NJ,07047,https://stores.advanceautoparts.com/nj/north-bergen/2401-kennedy-blvd?utm_medium=local&utm_source=yext&utm_content=listing-2016-12-29&utm_campaign=aap,,,no,
Auto Parts,New York NY,Advance Auto Parts,(718) 779-6232,4802 Queens Blvd,"Woodside, NY 11377",NY,11377,https://stores.advanceautoparts.com/ny/woodside/4802-queens-blvd?utm_medium=local&utm_source=yext&utm_content=listing-2016-12-29&utm_campaign=aap,,,no,
Auto Parts,New York NY,West Side Auto Wreckers,(201) 865-8333,1900 Tonnelle Ave,"North Bergen, NJ 07047",NJ,07047,http://www.westsideautowreckers.net,,71 Years,no,
Auto Parts,New York NY,JC Auto and Truck Parts,(201) 659-7466,161 Laidlaw Ave,"Jersey City, NJ 07306",NJ,07306,http://yellowpages.com/jersey-city-nj/mip/jc-auto-and-truck-parts-14885747,,40 Years,no,
Auto Parts,New York NY,M & K Auto Parts Inc,(718) 218-8100,69 Van Dam St,"Brooklyn, NY 11222",NY,11222,http://mkautopartsinc.localsearch.com,,19 Years,no,
Auto Parts,New York NY,O-S Carburetor & Ignition Corp,(718) 389-7282,578 Manhattan Ave,"Brooklyn, NY 11222",NY,11222,http://oscarburetorignitioncorp.localsearch.com,,,no,
Auto Parts,New York NY,Mitchwill Auto Parts,(800) 339-6482,214 Parkside Ave,"Brooklyn, NY 11226",NY,11226,http://mitchwillautoparts.localsearch.com,,,no,
Auto Parts,New York NY,AutoZone Auto Parts,(718) 388-2064,535 Morgan Ave,"Brooklyn, NY 11222",NY,11222,https://www.autozone.com/locations/ny/brooklyn/535-morgan-ave.html,,47 Years,no,
Auto Parts,New York NY,NAPA Auto Parts,(718) 453-3000,600 Bushwick Ave,"Brooklyn, NY 11206",NY,11206,http://www.napaonline.com,,,no,
Auto Parts,New York NY,Dmp Co Inc,(718) 784-2891,1022 46th Ave,"Long Island City, NY 11101",NY,11101,http://dmpcoinc.localsearch.com,,,no,
Auto Parts,New York NY,Continental Auto Parts,(718) 349-9899,49 Ash St,"Brooklyn, NY 11222",NY,11222,http://continentalparts.com,,14 Years,no,
Auto Parts,New York NY,Manhattan Ignition Corp,(718) 361-8866,4517 Davis St,"Long Island City, NY 11101",NY,11101,http://manign.com,,,no,
Auto Parts,New York NY,Metropolitan Auto Experts Inc,(718) 369-7979,79 14th St,"Brooklyn, NY 11215",NY,11215,http://metropolitanautoexpertsinc.localsearch.com,,,no,
Auto Parts,New York NY,Stillwell Automobile Parts,(718) 696-2227,4226 28th St,"Long Island City, NY 11101",NY,11101,http://stillwellautomobileparts.localsearch.com,,,no,
Auto Parts,New York NY,Mi Amigo Muffler & Tire,(718) 418-5100,1952 Flushing Ave,"Ridgewood, NY 11385",NY,11385,https://local.ctpost.com/b22498172/mi-amigo-muffler-&-tire,,,no,
Auto Parts,New York NY,Kustom Outfitterz,(201) 392-8844,4412 Palisade Ave,"Union City, NJ 07087",NJ,07087,http://www.kustomoutfitterz.com,,(1),no,
Auto Parts,New York NY,AutoZone Auto Parts,(201) 386-0710,745 Secaucus Rd,"Jersey City, NJ 07307",NJ,07307,https://www.autozone.com/locations/nj/jersey-city/745-secaucus-rd.html,,47 Years,no,
Auto Parts,New York NY,Papos Auto Parts,(201) 330-0037,3614 Park Ave,"Weehawken, NJ 07086",NJ,07086,https://www.paposautoparts.com,,22 Years,no,
Auto Parts,New York NY,Arm Automotive Inc,(718) 706-1011,3615 23rd St,"Long Island City, NY 11106",NY,11106,http://armautomotiveinc.localsearch.com,,,no,
Auto Parts,New York NY,Bym Auto Supplies,(718) 361-6444,535 54th Ave,"Long Island City, NY 11101",NY,11101,http://bymautosupplies.localsearch.com,,,no,
Auto Parts,New York NY,Pep Boys Auto Service & Tire,(201) 795-1121,2958 John F Kennedy Blvd,"Jersey City, NJ 07306",NJ,07306,http://pepboysautoservicetire476042517.localsearch.com,,,no,
Auto Parts,New York NY,Marisol Auto Parts,(201) 865-2893,1003 Bergenline Ave,"Union City, NJ 07087",NJ,07087,http://www.lrrecords.com,,,no,
Auto Parts,New York NY,A A Safe America Corp,(718) 937-4397,1002 44th Dr,"Long Island City, NY 11101",NY,11101,http://aasafeamericacorp.localsearch.com,,,no,
Auto Parts,New York NY,Duncan Tire Shop,(201) 200-0424,376 Duncan Ave,"Jersey City, NJ 07306",NJ,07306,http://duncantireshop.localsearch.com,,,no,
Auto Parts,New York NY,Nova Distributors,(347) 268-8552,1488 Dekalb Ave,"Brooklyn, NY 11237",NY,11237,http://novadistributorsny.localsearch.com,,,no,
Auto Parts,New York NY,E W Link Of New York Inc,(201) 319-1010,2900 Kennedy Blvd,"Union City, NJ 07087",NJ,07087,http://upsw.com,,,no,
