category,state,name,phone,address,city,state.1,postal_code,website,rating,reviews,sent,emailss,email,socials,ceo_name,description,avatar_url,performance_score,crawl_status,country,group
Remanufactured Engines,Seattle WA,Ring Hill Motors,(425) 788-0538,17021 220th Pl NE,"Woodinville, WA 98077",WA,98077.0,http://yellowpages.com/woodinville-wa/mip/numark-automotive-466926262,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Memphis TN,A S Martin & Sons Inc,(901) 527-8606,411 Monroe Ave,"Memphis, TN 38103",TN,38103.0,http://yellowpages.com/memphis-tn/mip/national-labor-relations-board-4915002,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Memphis TN,Advance Auto Parts,(901) 354-8686,2631 Frayser Blvd,"Memphis, TN 38127",TN,38127.0,https://stores.advanceautoparts.com/tn/memphis/2631-frayser-blvd?utm_medium=local&utm_source=yext&utm_content=listing-2016-12-29&utm_campaign=aap,,,no,,,"https://www.facebook.com/advanceautoparts, https://twitter.com/AdvanceAuto, https://www.instagram.com/advanceautoparts/",,"Auto Parts Near Me at 2631 Frayser Blvd in Memphis, TN. We have everything you need to DIY and save by shopping online or in-store at an Advance Auto Parts store near you for the best replacement parts and aftermarket accessories.",https://stores.advanceautoparts.com/assets/static/favicon-Light-a399771f.svg,75,success,USA,Auto Services
Auto Parts,Memphis TN,AutoZone Auto Parts,(901) 278-1437,385 N Cleveland St,"Memphis, TN 38104",TN,38104.0,https://www.autozone.com/locations/tn/memphis/385-n-cleveland-st.html,,47 Years,no,,,,,px-captcha,,70,success,USA,Auto Services
Auto Parts,Memphis TN,O'Reilly Auto Parts,(901) 323-2685,1239 Getwell Rd,"Memphis, TN 38111",TN,38111.0,https://locations.oreillyauto.com/tn/memphis/autoparts-873.html,,,no,,,"https://www.facebook.com/361387267213532/reviews/?ref=page_internal, https://www.facebook.com/OreillyAutoParts, https://twitter.com/OReillyAuto",,"Your local O’Reilly Auto Parts #873 in Memphis, TN has car batteries, brake pads, and more. Find store hours, directions, and free services near you.",https://locations.oreillyauto.com/img/apple-touch-icon.png,65,success,USA,Auto Services
Automotive Machine Shops,Dallas TX,Loden Machine Shop,(972) 286-8233,11912 Elam Rd,"Balch Springs, TX 75180",TX,75180.0,http://yellowpages.com/balch-springs-tx/mip/loden-machine-shop-466531926,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Memphis TN,O'Reilly Auto Parts,(901) 786-1412,4110 S 3rd St,"Memphis, TN 38109",TN,38109.0,https://locations.oreillyauto.com/tn/memphis/autoparts-889.html,,,no,,,"https://www.facebook.com/188003811304975/reviews/?ref=page_internal, https://www.facebook.com/OreillyAutoParts, https://twitter.com/OReillyAuto",,"Your local O’Reilly Auto Parts #889 in Memphis, TN has car batteries, brake pads, and more. Find store hours, directions, and free services near you.",https://locations.oreillyauto.com/img/apple-touch-icon.png,65,success,USA,Auto Services
Auto Glass Repair,Memphis TN,Auto Glass Memphis,(901) 654-6880,3750 Hacks Cross Rd Ste 102-9,"Memphis, TN 38125",TN,38125.0,http://autoglass-memphis.net,,24 Years,no,,,,,,,0,timeout,USA,Auto Services
Oil Change,Cleveland OH,Friend-Lee Automotive,(440) 582-7190,7437 Royalton Rd,"North Royalton, OH 44133",OH,44133.0,http://www.friendleeauto.com,,41 Years,no,,,,,,,0,timeout,USA,Auto Services
Brake Repair,New York NY,Northern Auto Repair,(718) 786-3800,3007 Northern Blvd,"Long Island City, NY 11101",NY,11101.0,http://www.northernautorepair.com,,,no,,,,,,,0,timeout,USA,Auto Services
Towing,Chicago IL,Performance Auto Repair & Towing,(800) 287-2804,,,,,http://www.citysuburbanauto.com,,,no,,,,,,,0,timeout,USA,Auto Services
Tire Shops,Cleveland OH,Innogistics,(216) 881-5643,2330 E 79th St,"Cleveland, OH 44104",OH,44104.0,http://innogistics.com,,,no,,,,,,,0,timeout,USA,Auto Services
Towing,Chicago IL,47th Central Auto,(708) 458-6648,,,,,http://47th-central-auto.keeq.io,,34 Years,no,,,,,,,0,timeout,USA,Auto Services
Brake Repair,New York NY,Brake Service Group NYC,(718) 784-8900,5421 48th St,"Maspeth, NY 11378",NY,11378.0,http://allroadsfleet.com,,25 Years,no,,,,,,,0,timeout,USA,Auto Services
Oil Change,Cleveland OH,"Ganley Chrysler Jeep Dodge, Inc.",(440) 540-4697,123 Broadway Ave,"Bedford, OH 44146",OH,44146.0,http://www.ganleychryslerjeepdodge.com,,101 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Tampa FL,Stock N Performance,(813) 898-0358,1717 E Busch Blvd Ste 713,"Tampa, FL 33612",FL,33612.0,http://stocknperformance.localsearch.com,,12 Years,no,,,,,,,0,timeout,USA,Auto Services
Oil Change,Cleveland OH,Nationwide Car Care Center,(216) 662-3303,5220 Warrensville Center Rd,"Maple Heights, OH 44137",OH,44137.0,http://www.nationwidecarcare.com,,(6),no,,,,,,,0,error,USA,Auto Services
Auto Glass Repair,Memphis TN,Rios Autoglass,(901) 240-7749,7001 Crestridge Rd,"Memphis, TN 38119",TN,38119.0,http://riosautoglassllc.com,,,no,,,,,,,65,success,USA,Auto Services
Oil Change,Cleveland OH,Mr. Tire Auto Service Centers,(216) 663-8840,5325 Warrensville Center Rd,"Maple Heights, OH 44137",OH,44137.0,https://locations.mrtire.com/oh/maple-heights/5325-warrensville-road?utm_source=extnet&utm_medium=yext,,69 Years,no,,,,,,,75,success,USA,Auto Services
Tire Shops,Cleveland OH,Tire Land Auto Care Center,(440) 510-5907,6330 York Rd,"Parma Heights, OH 44130",OH,44130.0,https://www.tirelandauto.com,,,no,,,,,,https://www.wix.com/favicon.ico,75,success,USA,Auto Services
Oil Change,Cleveland OH,Annie's Auto - Parma Heights,(440) 845-1117,7041 W 130th St,"Parma Heights, OH 44130",OH,44130.0,https://www.anniesauto.com?y_source=1_mta0ndyxntk4mi01ntmtbg9jyxrpb24ud2vic2l0zq%3d%3d,,,no,,,"https://facebook.com/100090119730029, https://www.facebook.com/profile.php?id=61557298613204, https://www.facebook.com/people/Annies-Auto-Avon/100090915612520/",,"For any auto repair services you need in the Cleveland area, come to Annie’s Auto! Our honest, certified technicians will complete any auto repair or car service.",https://irp.cdn-website.com/4a503a6a/site_favicon_16_1711031010935.ico,80,success,USA,Auto Services
Auto Repair,Tampa FL,Certified Auto Repairs and Sales,(813) 269-4238,6202 W Linebaugh Ave,"Tampa, FL 33625",FL,33625.0,https://www.certifiedautorepairsandsales.com,,,no,,"your@email.com, britton@certifiedmotorsgroup.com",https://www.facebook.com/people/Certified-Automotive-Repair-Sales/100083628451298/,,"Certified Auto Repairs and Sales offers full-service vehicle repairs and maintenance in Tampa, FL. Call us today at 813-269-4238.",https://irp.cdn-website.com/022225b9/site_favicon_16_1667849512247.ico,100,success,USA,Auto Services
Remanufactured Engines,Seattle WA,The Auto Shoppe,(360) 668-9005,17820 State Route 9 SE Ste C,"Snohomish, WA 98296",WA,98296.0,http://yellowpages.com/snohomish-wa/mip/the-auto-shoppe-18169816,,(1),no,,,,,,,60,success,USA,Auto Services
Car Wheels,Miami FL,Michel Tires Plus,(305) 636-0120,6120 NW 27th Ave,"Miami, FL 33142",FL,33142.0,http://www.tiresplus.com,,17 Years,no,,,,,,,60,success,USA,Auto Services
Tire Shops,Cleveland OH,Vans Tire of Parma,(440) 663-3600,7701 Day Dr,"Parma, OH 44129",OH,44129.0,http://www.vanstirepros.com,,1 Year,no,,"ellet@vanstirepros.com, waterloo@vanstirepros.com, wadsworth@vanstirepros.com","https://www.facebook.com/vanstirewadsworth/, https://www.instagram.com/vanstirepros/",,Welcome to Van's Tire Pros! We have the brand-name tires you want with a nationwide service warranty on all work done. Serving the Akron area & beyond for over 30 years!,https://cdn.storesites.tireguru.net/assets/img/favicon.ico,85,success,USA,Auto Services
Towing,Chicago IL,Century Towing Service,(773) 686-1300,,,,,http://centurytowingservice.com,,,no,,"CENTURYTOWINGSERVICEINC@GMAIL.COM, INFO@CENTURYTOWINGSERVICE.COM",,,Fast response!24/7Emergency Towing & Roadservice Unauthorized vehicle removal Discount Rates 30min ETA,,80,success,USA,Auto Services
Remanufactured Engines,Seattle WA,"theWRENCH, Ltd.",(360) 692-1414,2600 NW Randall Way Ste 107,"Silverdale, WA 98383",WA,98383.0,https://thewrenchsilverdale.com,,27 Years,no,,,,,,,70,success,USA,Auto Services
Auto Glass Repair,Memphis TN,Glass Doctor of Memphis,(901) 495-2308,2099 Hillshire Cir Ste B,"Memphis, TN 38133",TN,38133.0,https://glassdoctor.com/memphis?cid=LSTL_MGD000251,,,no,,,,,,,70,success,USA,Auto Services
Remanufactured Engines,Seattle WA,Norm's Automotive and Machine LLC,(425) 319-6388,15826 Broadway Ave,"Snohomish, WA 98296",WA,98296.0,http://www.manta.com/c/mx7zhp8/norm-s-automotive-and-machine-llc,,18 Years,no,,,,,,,60,success,USA,Auto Services
Car Transport,New York NY,Brookwide Inc,(646) 807-4420,22 Windham Loop,"Staten Island, NY 10314",NY,10314.0,https://brookwide.com,,,no,,,,,,https://brookwide.com/wp-content/uploads/2023/05/Favicon.svg,60,success,USA,Auto Services
Car Transport,New York NY,Sovran Transport,(908) 687-2886,1067 Stuyvesant Ave,"Union, NJ 07083",NJ,7083.0,http://sovrantransport.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Glass Repair,Memphis TN,Auto Glass On the Run,(901) 545-5347,7486 Meadow Rise Cv,"Memphis, TN 38119",TN,38119.0,http://autoglassontheruntn.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Glass Repair,Memphis TN,Windshield Auto Glass,(901) 249-1481,6215 Humphreys Blvd,"Memphis, TN 38120",TN,38120.0,http://windshieldautoglasstn.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,Chicago IL,F & L Towing Services,(773) 936-6717,,,,,http://fltowingservices.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Tampa FL,Performance Air 2,(239) 304-6517,16009 Dawnview Dr,"Tampa, FL 33624",FL,33624.0,http://performanceair2.localsearch.com,,28 Years,no,,,,,,,60,success,USA,Auto Services
Car Transport,New York NY,Rockaway Car Shipping & Transport,(718) 673-6003,8808 Rockaway Beach Blvd,"Rockaway Beach, NY 11693",NY,11693.0,http://rockawaycarshippingtransport.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,Chicago IL,No 1 Chicago 24 Hour Towing,(773) 878-3460,,,,,http://no1chicago24hourtowing.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,New York NY,Gieco Towing Repair,(646) 723-3166,149 W 4th St,"New York, NY 10012",NY,10012.0,http://giecotowingrepair.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,New York NY,Auto Repair 24 Hr Towing,(646) 237-1491,25 Rutherford Pl,"New York, NY 10003",NY,10003.0,http://autorepair24hrtowing.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,New York NY,A to Z Auto Towing & Repair,(866) 869-2447,151 Avenue C,"New York, NY 10009",NY,10009.0,http://atozautotowingrepair.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Seattle WA,All About Transmissions & Automotive,(360) 377-2426,5221 1st St,"Bremerton, WA 98312",WA,98312.0,https://www.allabouttransmissions.com/privacy,,22 Years,no,,service@allabouttransmissions.com,"https://facebook.com/allabouttransmissionsandautomotive/, https://twitter.com/AllAboutTransm1",,All About Transmissions & Automotive is a family owned auto repair shop with over 75 years of combined auto shop experience!,https://irp.cdn-website.com/7c69f8ca/dms3rep/multi/AllAboutTransmission.png,95,success,USA,Auto Services
Auto Repair,Tampa FL,Presidential Automotive Detailing,(813) 723-9679,14309 N Nebraska Ave,"Tampa, FL 33613",FL,33613.0,http://www.presidentialdetailing.net,,19 Years,no,,sales@presidentialdetailing.net,"https://instagram.com/presidentialautodetail, https://facebook.com/PresidentialAutomotiveDetailing",,Presidential Automotive Detailing in Tampa delivers unrivaled car care expertise. Elevate your ride with our meticulous ceramic coating and PPF. Book now!,https://irp.cdn-website.com/2bad017a/dms3rep/multi/Presidential-Automotive-Detailing-Tablet.png,85,success,USA,Auto Services
Auto Body Shops,New York NY,Auto Repair First Avenue,(646) 237-1101,323 1st Ave,"New York, NY 10003",NY,10003.0,http://autorepairfirstavenue.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Tampa FL,Hyde Park Auto Collision,(813) 605-5643,2138 W Arch St,"Tampa, FL 33607",FL,33607.0,http://hydeparkautocollision.localsearch.com,,15 Years,no,,,,,,,50,success,USA,Auto Services
Tire Shops,Cleveland OH,Tire Land,(440) 340-5017,6330 York Rd,"Parma Heights, OH 44130",OH,44130.0,https://www.tirelandauto.com,,,no,,,,,,https://www.wix.com/favicon.ico,70,success,USA,Auto Services
Auto Repair,Tampa FL,Safelite AutoGlass,(813) 805-8129,105 S Us Highway 301,"Tampa, FL 33619",FL,33619.0,https://www.safelite.com/stores/tampa-adamo,,,no,,"facebook@1x.png, youtube@1x.png, linked-in@1x.png","https://www.facebook.com/safelite, https://www.linkedin.com/company/safelite-autoglass, https://www.instagram.com/safelite/",,"Choose Safelite when you need to repair any damage to your auto glass. Our technicians in Brandon, FL, get rid of any chips or cracks. Make an appointment. ",https://www.safelite.com/imagesv3/default-source/iconography/favicons/favicon_lg180px.png,85,success,USA,Auto Services
Remanufactured Engines,Memphis TN,Acura Service,(662) 280-6897,6900 Sartain Dr,"Horn Lake, MS 38637",MS,38637.0,https://www.acushops.com/acura-repair-near/ecru-ms,,,no,,,,,"Reviews on independent Acura repair in Ecru, MS. AcuShops.com is the most comprehensive directory of Ecru, MS independent mechanics. We’ll help you find a Acura service professional.",https://cdn.bimmershops.com/images/i/generic/favicon.ico,70,success,USA,Auto Services
Auto Parts,Memphis TN,O'Reilly Auto Parts,(901) 794-1271,5950 Winchester Rd,"Memphis, TN 38115",TN,38115.0,https://locations.oreillyauto.com/tn/memphis/autoparts-2154.html,,,no,,,"https://www.facebook.com/176475122463176/reviews/?ref=page_internal, https://www.facebook.com/OreillyAutoParts, https://twitter.com/OReillyAuto",,"Your local O’Reilly Auto Parts #2154 in Memphis, TN has car batteries, brake pads, and more. Find store hours, directions, and free services near you.",https://locations.oreillyauto.com/img/apple-touch-icon.png,65,success,USA,Auto Services
Auto Parts,Memphis TN,O'Reilly Auto Parts,(901) 358-7074,2049 Frayser Blvd,"Memphis, TN 38127",TN,38127.0,https://locations.oreillyauto.com/tn/memphis/autoparts-1744.html,,69 Years,no,,,"https://twitter.com/OReillyAuto, https://www.facebook.com/OreillyAutoParts, https://www.facebook.com/238346326253962/reviews/?ref=page_internal",,"Your local O’Reilly Auto Parts #1744 in Memphis, TN has car batteries, brake pads, and more. Find store hours, directions, and free services near you.",https://locations.oreillyauto.com/img/apple-touch-icon.png,65,success,USA,Auto Services
Auto Repair,Tampa FL,Sammys Body Shop,(813) 873-7608,1914 W Columbus Dr,"Tampa, FL 33607",FL,33607.0,http://sammysbodyshopfl.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Tire Shops,Cleveland OH,Flat Tires And Auto Sales,(216) 795-5439,,,,,http://flattiresandautosales.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Brake Repair,New York NY,ipad repair,(551) 580-7928,580 kearny ave,"Kearny, NJ 07032",NJ,7032.0,http://ipadrepair.localsearch.com,,21 Years,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,New York NY,Auto Repair Center,(646) 237-1477,536 Hudson St,"New York, NY 10014",NY,10014.0,http://autorepaircenterny.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,Chicago IL,United Auto Towing,(773) 696-3700,,,,,http://unitedautotowing.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,New York NY,Auto Repair 24 Hr Center,(646) 237-1478,770 Greenwich St,"New York, NY 10014",NY,10014.0,http://autorepair24hrcenterny.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Car Transport,New York NY,His & Her Global Auto Transport,(908) 290-3315,422 Bacheller Ave,"Linden, NJ 07036",NJ,7036.0,http://hisherglobalautotransport.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Oil Change,Cleveland OH,Superlube Complete Car Care Center,(440) 871-7797,691 Dover Center Rd,"Westlake, OH 44145",OH,44145.0,http://superlubecompletecarcarecenter.localsearch.com,,(2),no,,,,,,,50,success,USA,Auto Services
Car Transport,New York NY,Marray's Transportation Inc,(718) 217-2719,9008 219th St,"Queens Village, NY 11428",NY,11428.0,http://marraystransportationinc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,Chicago IL,AAA South Jersey,(800) 222-4357,,,,,http://aaasouthjerseyil.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Oil Change,Cleveland OH,Roldan's Car Service,(440) 734-8888,23055 Lorain Rd,"North Olmsted, OH 44070",OH,44070.0,http://roldanscarservice.localsearch.com,,(1),no,,,,,,,50,success,USA,Auto Services
Towing,Chicago IL,City North Towing,(773) 444-8568,,,,,http://citynorthtowing.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,Chicago IL,Overtime Towing,(708) 954-6508,,,,,http://overtimetowing.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Car Transport,New York NY,Belle Flore,(973) 928-6862,1094 Main Ave,"Clifton, NJ 07011",NJ,7011.0,http://belleflore.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Tire Shops,Cleveland OH,Almira Tire Of Lakewood,(216) 228-7229,18123 Detroit Ave,"Lakewood, OH 44107",OH,44107.0,http://almiratireoflakewood.localsearch.com,,48 Years,no,,,,,,,50,success,USA,Auto Services
Auto Glass Repair,Memphis TN,Auto Glass Foreign,(901) 545-5324,6151 Macon Rd,"Memphis, TN 38134",TN,38134.0,http://autoglassforeigntn.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Brake Repair,New York NY,iphone repair,(201) 667-2706,842 kearny ave,"Kearny, NJ 07032",NJ,7032.0,http://iphonerepair.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Tampa FL,Chilly Performance Inc,(813) 374-0201,6028 W Linebaugh Ave,"Tampa, FL 33625",FL,33625.0,http://chillyperformanceincfl.localsearch.com,,15 Years,no,,,,,,,50,success,USA,Auto Services
Towing,Chicago IL,A & C Towing,(773) 874-4660,,,,,http://actowingil.localsearch.com,,28 Years,no,,,,,,,50,success,USA,Auto Services
Tire Shops,Cleveland OH,Alpha and Omega,(432) 614-5803,1240 Valley Belt Rd,"Brooklyn Heights, OH 44131",OH,44131.0,http://alphaandomega497466369.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Tampa FL,Service One Automotive,(813) 685-3776,501 S Falkenburg Rd Ste E-13/14,"Tampa, FL 33619",FL,33619.0,http://serviceoneautomotivefl.localsearch.com,,36 Years,no,,,,,,,50,success,USA,Auto Services
